剧;ju;4;true;剧院, 电视剧;2026-07-28T11:19:36.495090
句;ju;4;true;句子;2026-07-28T11:19:36.515815
聚;ju;4;false;聚会;2026-07-28T11:13:40.014912
决;jüe;2;true;决定;2026-07-28T11:19:36.485393
绝;jüe;2;false;绝对;2026-07-28T11:13:39.978804
觉;jüe;2;true;你觉得怎么样？, 我觉得, 睡觉;2026-07-28T12:08:54.454153
卡;ka;;true;信用卡, 刷卡, 房卡;2026-07-28T11:19:36.466390
咖;ka;1;true;咖啡;2026-07-28T11:19:28.882749
开;kai;1;true;开, 开会, 开关, 开始, 开心, 开心果, 开玩笑, 开车, 离开;2026-07-28T11:19:36.594240
看;kan;4;true;看, 看上去, 看懂, 看见 / 看到, 看起来;2026-07-28T12:08:54.538792
康;kang;1;true;健康;2026-07-28T11:19:36.469021
烤;kao;3;false;烤;2026-07-28T11:13:39.737300
考;kao;3;true;考试;2026-07-28T11:19:36.722819
咳;ke;2;false;咳嗽;2026-07-28T11:13:38.831633
可;ke;3;true;不可以, 你可不可以, 你可以再说一遍吗, 你可以说慢一点吗, 可以, 可惜, 可爱, 可笑, 可能, 都可以;2026-07-28T11:19:36.517773
渴;ke;3;true;我很饿也很渴, 渴;2026-07-28T11:19:36.668058
克;ke;4;false;克, 夹克;2026-07-28T11:13:38.976178
刻;ke;4;true;刻;2026-07-28T11:19:36.405331
客;ke;4;true;不客气, 客人, 客厅, 客户, 客房, 房客, 播客, 游客;2026-07-28T12:08:54.415564
课;ke;4;true;我汉语课后还有工作, 课, 课文;2026-07-28T11:19:36.762366
空;kong;4;true;空, 空气, 空调;2026-07-28T11:19:36.700628
口;kou;3;false;口, 口试, 路口, 门口;2026-07-28T12:37:29.916822
哭;ku;1;true;哭出来, 哭起来;2026-07-28T11:19:36.533828
苦;ku;3;true;苦;2026-07-28T11:19:36.734115
裤;ku;4;true;内裤, 裤子;2026-07-28T11:19:36.754066
块;kuai;4;true;块;2026-07-28T11:19:36.550612
快;kuai;4;true;他没有我快, 快, 快乐, 快递, 愉快, 我不能跑得很快, 我吃饭吃得快, 我和他跑得一样快, 赶快, 长得很快;2026-07-28T11:19:36.601992
筷;kuai;4;true;筷子;2026-07-28T11:19:36.705822
款;kuan;4;false;款;2026-07-28T11:13:39.611411
况;kuang;4;true;情况;2026-07-28T11:19:36.605491
困;kun;4;true;困;2026-07-28T11:19:36.544073
垃;la;1;true;丢垃圾;2026-07-28T11:19:36.551195
拉;la;1;true;拉 / 推;2026-07-28T12:08:54.516050
辣;la;4;false;辣, 辣椒;2026-07-28T11:13:40.215109
来;lai;;true;一步一步来吧, 一般来说, 从...来, 从来没有, 哭出来, 哭起来, 回来, 我回来了!, 接下来, 未来, 来, 来玩, 看起来, 越来越, 还不来, 这是第一次来中国, 进来 / 进去;2026-07-28T12:08:54.564067
篮;lan;2;false;打篮球;2026-07-28T11:13:39.389206
蓝;lan;2;true;蓝色;2026-07-28T11:19:36.747900
老;lao;3;true;王老吉, 老公, 老外, 老婆, 老师, 老时间老地方, 老板, 老虎, 老鼠;2026-07-28T11:19:36.720590
乐;le;4;true;乐, 快乐, 音乐;2026-07-28T11:19:36.518231
累;lei;4;true;累;2026-07-28T11:19:36.710326
冷;leng;3;true;冷;2026-07-28T11:19:36.485866
厘;li;2;false;厘米;2026-07-28T11:13:38.742025
梨;li;2;true;梨子;2026-07-28T11:19:36.647123
离;li;2;true;你的工作离家多远？, 离开;2026-07-28T12:08:54.448663
李;li;3;true;行李;2026-07-28T11:19:36.750475
理;li;3;true;护理, 理发店, 管理, 经理;2026-07-28T11:19:36.708604
礼;li;3;true;婚礼, 收（礼物）, 礼物;2026-07-28T12:08:54.517933
里;li;3;true;万里无云, 公里, 在。。。里, 夜里, 掉进水里, 这里, 那里, 里面;2026-07-28T12:08:54.467791
利;li;4;true;吉利, 意大利, 比利时, 流利, 顺利, 顺顺利利;2026-07-28T11:19:36.665372
力;li;4;true;努力, 听力;2026-07-28T11:19:36.499074
历;li;4;true;历史, 经历;2026-07-28T11:19:36.504960
厉;li;4;false;厉害;2026-07-28T11:13:38.738161
立;li;4;false;立方米;2026-07-28T11:13:39.900139
脸;lian;3;true;;2026-07-28T11:50:21.648165
练;lian;4;true;练习, 训练;2026-07-28T11:19:36.712763
亮;liang;;true;漂亮;2026-07-28T11:19:36.670743
两;liang;3;true;两;2026-07-28T11:19:36.427618
辆;liang;4;true;辆;2026-07-28T11:19:36.769192
量;liang;4;false;质量;2026-07-28T11:13:40.171254
聊;liao;2;true;无聊, 聊天;2026-07-28T11:19:36.633843
了;liao;3;true;X丢了, …好了吗?, 。。。不动了, 不了, 了, 了解, 写完作业了, 吃饱了, 够了!, 天高了, 天黑了, 怎么了, 我(吃)饱了, 我习惯了, 我今天工作了一整天, 我回来了!, 我把苹果吃完了, 我明白了, 我跟他们不见面了, 没了, 碗被我洗了, 算了, 除了。。, 除了。。。以外。。。;2026-07-28T12:08:54.569995
料;liao;4;true;饮料, 香料;2026-07-28T11:19:36.796907
林;lin;2;true;森林;2026-07-28T11:19:36.649304
淋;lin;2;true;冰淇淋;2026-07-28T11:19:36.484376
邻;lin;2;true;邻居;2026-07-28T11:19:36.777002
临;ling;2;false;欢迎光临;2026-07-28T11:13:39.605966
羚;ling;2;false;小羚羊;2026-07-28T11:13:39.071780
零;ling;2;true;零, 零下四度, 零钱;2026-07-28T11:19:36.789261
另;ling;4;true;另外;2026-07-28T11:19:36.516299
流;liu;2;true;交流, 流利;2026-07-28T11:19:36.441929
留;liu;2;true;居留证, 留;2026-07-28T11:19:36.686248
六;liu;4;true;六;2026-07-28T12:11:35.975370
龙;long;2;true;龙;2026-07-28T11:19:36.803551
楼;lou;2;true;楼, 楼梯;2026-07-28T11:19:36.651189
侣;lu;3;true;情侣;2026-07-28T11:19:36.605001
录;lu;4;true;录取;2026-07-28T11:19:36.597341
绿;lu;4;true;红绿灯, 绿;2026-07-28T11:19:36.717817
路;lu;4;true;一路顺风, 走路, 路 / 街, 路口, 高速公路;2026-07-28T12:08:54.552709
论;lun;4;false;讨论;2026-07-28T11:13:40.141573
萝;luo;2;false;萝卜;2026-07-28T11:13:40.073142
络;luo;4;true;网络;2026-07-28T11:19:36.718945
落;luo;4;false;日落;2026-07-28T11:13:39.493587
旅;lü;3;true;旅游, 旅行;2026-07-28T11:19:36.632259
吗;ma;;false;...行吗?, …好了吗?, 你介意吗, 你可以再说一遍吗, 你可以说慢一点吗, 吗上, 真的吗?;2026-07-28T12:08:54.541439
麻;ma;2;false;麻烦;2026-07-28T11:13:40.431364
码;ma;3;false;密码;2026-07-28T11:13:39.056447
马;ma;3;false;马, 马戏团, 马马虎虎;2026-07-28T11:13:40.408254
妈;ma;4;true;妈妈, 妈妈为我做饭;2026-07-28T11:19:36.566909
买;mai;3;true;买, 买单, 买卖;2026-07-28T11:19:36.437045
卖;mai;4;false;买卖, 卖, 点外卖;2026-07-28T11:13:39.734752
满;man;3;true;满意;2026-07-28T11:19:36.669702
慢;man;4;true;你可以说慢一点吗, 慢;2026-07-28T11:19:36.609877
忙;mang;2;true;帮忙, 当天，我很忙, 忙;2026-07-28T12:08:54.481308
猫;mao;1;true;猫;2026-07-28T11:19:36.679735
毛;mao;2;true;打羽毛球, 毛巾, 毛衣;2026-07-28T11:19:36.656804
冒;mao;4;true;感冒;2026-07-28T11:19:36.608754
帽;mao;4;true;帽子;2026-07-28T11:19:36.587657
么;me;;true;X 用中文怎么说？, 为什么, 什么, 什么时候, 什么时间 / 几点？, 你们是什么关系 ?, 你怎么去工作？, 你觉得怎么样？, 干什么?, 怎么, 怎么了, 怎么办？, 怎么样, 怎么说。。。, 谢什么?, 这么;2026-07-28T12:08:54.550510
没;mei;2;true;从来没有, 他和我没关系, 他没有我快, 我没去过中国, 我没有别的意思, 有用/没用, 没了, 没关系, 没有, 还没有;2026-07-28T12:08:54.523541
霉;mei;2;false;倒霉;2026-07-28T11:13:38.543227
每;mei;3;true;每, 每个星期跑一次步, 每年一个月;2026-07-28T11:19:36.655339
美;mei;3;true;北美洲, 南美洲, 美;2026-07-28T11:19:36.720050
妹;mei;4;true;兄弟姐妹, 妹妹;2026-07-28T11:19:36.567425
们;men;2;true;你们是什么关系 ?, 我们不都喜欢喝咖啡, 我们周末高兴高兴吧。, 我们在哪一站下车？, 我们都不喜欢喝咖啡, 我跟他们不见面了;2026-07-28T12:08:54.503790
门;men;2;true;出门, 门口;2026-07-28T12:37:29.916822
梦;meng;4;false;梦想, 梦见;2026-07-28T11:13:39.579943
密;mi;1;false;密码, 秘密;2026-07-28T11:13:39.886869
米;mi;3;true;厘米, 平米, 立方米, 米, 米线;2026-07-28T11:19:36.709208
秘;mi;4;false;秘密;2026-07-28T11:13:39.886869
免;mian;3;true;免费, 避免;2026-07-28T11:19:36.471899
面;mian;4;true;一片面包, 前面, 后面, 外面, 对面, 我跟他们不见面了, 见面, 里面, 面包, 面试;2026-07-28T11:19:36.791889
苗;miao;2;false;苗条;2026-07-28T11:13:40.056729
秒;miao;3;true;秒;2026-07-28T11:19:36.699903
民;min;2;true;人民币, 公民;2026-07-28T11:19:36.443018
明;ming;;true;我明白了, 文明, 明天, 明年, 明星, 聪明;2026-07-28T11:19:36.635799
名;ming;2;true;名字;2026-07-28T11:19:36.521968
摸;mo;1;true;摸;2026-07-28T11:19:36.627388
蘑;mo;2;false;蘑菇;2026-07-28T11:13:40.083181
末;mo;4;true;周末, 我们周末高兴高兴吧。;2026-07-28T12:08:54.498188
漠;mo;4;false;沙漠;2026-07-28T11:13:39.663315
母;mu;3;true;母语, 父/母 女, 父/母 子, 父母;2026-07-28T12:08:54.534212
木;mu;4;true;木;2026-07-28T11:19:36.643343
目;mu;4;false;目的地, 节目;2026-07-28T11:13:40.047342
拿;na;2;true;加拿大, 拿;2026-07-28T11:19:36.623198
哪;na;3;true;哪, 哪儿, 我们在哪一站下车？;2026-07-28T12:08:54.503790
那;na;4;false;那里;2026-07-28T11:13:40.282763
奶;nai;3;true;奶奶, 牛奶;2026-07-28T11:36:36.382445
南;nan;2;true;北非 / 南非, 南, 南美洲, 越南;2026-07-28T12:08:54.461993
男;nan;2;true;男, 男孩;2026-07-28T11:19:36.685313
难;nan;2;true;难, 难过;2026-07-28T11:19:36.787250
脑;nao;3;true;电脑;2026-07-28T11:19:36.684336
闹;nao;4;true;定闹钟;2026-07-28T11:19:36.785263
呢;ne;;true;还有呢？;2026-07-28T12:08:54.557236
内;nei;4;true;内, 内向, 内裤, 国内;2026-07-28T11:19:36.478666
能;neng;2;true;不能, 可能, 我不能跑得很快, 能, 这个东西能用?;2026-07-28T12:08:54.560218
你;ni;3;true;你, 你介意吗, 你们是什么关系 ?, 你到家就跟我说, 你可不可以, 你可以再说一遍吗, 你可以说慢一点吗, 你吃的惯。。, 你好意思？, 你怎么去工作？, 你是说..., 你的工作离家多远？, 你觉得怎么样？, 你越说中文越容易进步, 我在你身边, 我想你, 我给你打电话, 求求你;2026-07-28T12:08:54.454153
年;nian;2;true;今年, 八年前, 去年, 年, 年底, 年纪大, 年轻, 明年, 每年一个月;2026-07-28T11:19:36.589665
鸟;niao;3;false;鸟;2026-07-28T11:13:40.421159
您;nin;2;false;您;2026-07-28T11:13:39.207359
牛;niu;2;true;牛奶;2026-07-28T11:36:38.214492
弄;nong;4;false;弄;2026-07-28T11:13:39.161381
努;nu;3;true;努力;2026-07-28T11:19:36.498601
女;nü;3;false;女孩, 父/母 女;2026-07-28T12:08:54.531790
欧;ou;1;true;我花190欧, 欧, 欧洲;2026-07-28T12:08:54.511875
爬;pa;2;true;爬山;2026-07-28T11:19:36.674645
怕;pa;4;true;害怕;2026-07-28T11:19:36.574755
拍;pai;1;true;拍;2026-07-28T11:19:36.621688
派;pai;4;true;派对;2026-07-28T11:19:36.664841
攀;pan;1;false;攀岩, 攀石;2026-07-28T11:13:39.444742
盘;pan;2;true;盘子;2026-07-28T11:19:36.690312
乓;pang;1;false;打乒乓球;2026-07-28T11:13:39.376203
旁;pang;2;true;旁边, 有一只狗在我的旁边;2026-07-28T11:19:36.631315
胖;pang;4;true;胖;2026-07-28T11:19:36.727507
跑;pao;3;true;我不能跑得很快, 我和他跑得一样快, 每个星期跑一次步, 跑步;2026-07-28T11:19:36.765696
陪;pei;2;true;陪;2026-07-28T11:19:36.786227
朋;peng;2;true;朋友;2026-07-28T11:19:36.640851
篷;peng;2;true;帐篷;2026-07-28T11:19:36.586661
啤;pi;2;true;啤酒;2026-07-28T11:19:36.536283
皮;pi;2;false;皮肤;2026-07-28T11:13:39.830924
便;pian;2;true;便宜, 我去大便, 方便, 随便;2026-07-28T11:19:36.462012
片;pian;4;true;一片面包, 照片;2026-07-28T11:19:36.677120
漂;piao;4;true;漂亮;2026-07-28T11:19:36.670284
票;piao;4;false;票, 门票;2026-07-28T11:13:40.320630
频;pin;2;false;视频;2026-07-28T11:13:40.124540
品;pin;3;false;产品, 食品;2026-07-28T11:13:40.382260
乒;ping;1;false;打乒乓球;2026-07-28T11:13:39.376203
平;ping;2;true;平时, 平米, 水平;2026-07-28T11:19:36.589207
瓶;ping;2;true;一瓶;2026-07-28T11:19:36.412552
苹;ping;2;true;我把苹果吃完了, 苹果;2026-07-28T11:19:36.735165
坡;po;;false;新加坡;2026-07-28T11:13:39.471854
婆;po;;true;老婆;2026-07-28T11:19:36.721187
破;po;4;true;打破;2026-07-28T11:19:36.617115
葡;pu;2;false;葡萄;2026-07-28T11:13:40.075072
普;pu;3;false;普通话;2026-07-28T11:13:39.520358
七;qi;1;true;七;2026-07-28T11:19:36.414261
其;qi;1;true;其他人, 其实。。。;2026-07-28T12:08:54.457655
妻;qi;1;true;前妻, 妻子, 未婚妻;2026-07-28T11:19:36.567953
期;qi;1;true;假期, 日期, 星期, 星期一, 星期日, 每个星期跑一次步, 短期, 长期;2026-07-28T11:19:36.636722
奇;qi;2;true;奇怪, 新奇;2026-07-28T11:19:36.562691
淇;qi;2;true;冰淇淋;2026-07-28T11:19:36.483669
骑;qi;2;true;骑;2026-07-28T11:19:36.799915
起;qi;3;true;一起, 从...起, 哭起来, 对不起, 看起来, 起床;2026-07-28T12:08:54.426559
气;qi;4;false;不客气, 天气, 我爱生气, 生气, 空气, 运气;2026-07-28T12:08:54.415564
汽;qi;4;true;公共汽车, 汽车;2026-07-28T11:19:36.474564
千;qian;1;true;千;2026-07-28T11:36:38.213259
前;qian;2;true;从前, 以前, 八年前, 前, 前天, 前夫, 前女友, 前妻, 前面;2026-07-28T11:19:36.494613
潜;qian;2;false;潜水;2026-07-28T11:13:39.721359
钱;qian;2;true;付钱, 挣钱, 钱, 钱包, 零钱;2026-07-28T11:19:36.450691
墙;qiang;2;true;墙;2026-07-28T11:19:36.554552
茄;qie;2;false;番茄;2026-07-28T11:13:39.817658
且;qie;3;true;而且;2026-07-28T11:19:36.724382
亲;qin;1;true;亲, 表亲;2026-07-28T11:19:36.654308
情;qing;;true;事情, 情侣, 情况, 热情, 爱情, 疫情;2026-07-28T11:19:36.604487
清;qing;1;true;我听不清, 清, 清楚;2026-07-28T11:19:36.667011
轻;qing;1;true;年轻, 轻, 轻松;2026-07-28T11:19:36.768174
晴;qing;2;false;晴天;2026-07-28T11:13:39.524492
请;qing;3;true;申请, 请, 请再说一遍;2026-07-28T11:19:36.761270
穷;qiong;2;false;穷;2026-07-28T11:13:39.890542
求;qiu;;false;求求你;2026-07-28T11:13:39.651064
秋;qiu;1;true;秋天;2026-07-28T11:19:36.698731
球;qiu;2;true;打乒乓球, 打篮球, 打网球, 打羽毛球, 球, 踢足球;2026-07-28T11:19:36.680726
区;qu;1;true;区别;2026-07-28T11:19:36.501123
取;qu;3;true;取, 录取;2026-07-28T11:19:36.514091
娶;qu;3;false;娶;2026-07-28T11:13:39.005788
去;qu;4;true;你怎么去工作？, 去, 去年, 失去, 我去大便, 我没去过中国, 看上去, 过去, 进来 / 进去;2026-07-28T12:08:54.564067
趣;qu;4;true;感兴趣, 有趣;2026-07-28T11:19:36.640361
全;quan;2;true;全, 安全套, 完全;2026-07-28T11:19:36.473299
缺;qüe;1;false;缺点;2026-07-28T11:13:39.983691
然;ran;2;true;当然, 然后, 突然, 虽然;2026-07-28T11:19:36.596841
让;rang;4;true;让, 这个电影让人高兴;2026-07-28T11:19:36.757985
热;re;4;true;加热, 热, 热情;2026-07-28T11:19:36.673392
人;ren;2;true;主人公, 人山人海的地方, 人民币, 人物, 其他人, 别人, 双人床, 客人, 接一个人, 本地人, 这个电影让人高兴, 送一个人;2026-07-28T12:08:54.464691
任;ren;4;false;负责任;2026-07-28T11:13:40.166784
认;ren;4;true;认为, 认真, 认识;2026-07-28T11:36:36.387726
日;ri;4;true;周日, 日, 日期, 日本, 日落, 星期日, 生日, 节日, 过(生日);2026-07-28T12:08:54.554789
容;rong;2;true;你越说中文越容易进步, 容易;2026-07-28T11:19:36.576346
肉;rou;4;true;猪肉, 肌肉, 鸡肉, 鸭肉;2026-07-28T11:19:36.725466
如;ru;2;true;如果, 比如;2026-07-28T11:19:36.565344
入;ru;4;true;入;2026-07-28T11:19:36.472830
软;ruan;3;false;软件;2026-07-28T11:13:40.204409
瑞;rui;4;false;瑞士;2026-07-28T11:13:39.782030
赛;sai;4;false;比赛;2026-07-28T11:13:39.636998
三;san;3;true;三;2026-07-28T12:11:35.974692
伞;san;3;true;滑翔伞, 雨伞;2026-07-28T11:19:36.788268
散;san;4;true;散步;2026-07-28T11:19:36.629390
扫;sao;3;true;扫;2026-07-28T11:19:36.618139
色;se;4;true;棕色, 橙色, 灰色, 粉红色, 紫色, 蓝色, 颜色, 黄色;2026-07-28T11:36:36.394777
森;sen;1;true;森林;2026-07-28T11:19:36.648695
杀;sha;1;false;杀;2026-07-28T11:13:39.563799
沙;sha;1;false;沙发, 沙滩, 沙漠;2026-07-28T11:13:39.663315
山;shan;1;true;人山人海的地方, 爬山, 阿尔卑斯山;2026-07-28T11:19:36.675159
衫;shan;1;true;体恤衫, 衬衫;2026-07-28T11:19:36.753099
伤;shang;1;true;伤害, 伤心;2026-07-28T11:19:36.455395
商;shang;1;true;商店;2026-07-28T11:19:36.535317
上;shang;4;true;上, 上午, 上次, 上班, 上衣, 吗上, 早上, 晚上, 看上去, 线上, 网上;2026-07-28T11:36:36.379639
勺;shao;;true;勺子;2026-07-28T11:19:36.499616
烧;shao;1;true;发烧;2026-07-28T11:19:36.513119
少;shao;3;true;多少, 少, 很少, 最少。。。;2026-07-28T12:08:54.521337
绍;shao;4;true;介绍;2026-07-28T11:19:36.448612
蛇;she;2;false;蛇;2026-07-28T11:13:40.087041
谁;shei;2;true;谁;2026-07-28T11:36:38.215298
深;shen;1;true;深, 深度;2026-07-28T11:19:36.666410
申;shen;1;false;申报, 申请;2026-07-28T11:13:39.796295
身;shen;1;true;单身, 我在你身边, 身高;2026-07-28T11:19:36.767125
什;shen;2;true;为什么, 什么, 什么时候, 什么时间 / 几点？, 你们是什么关系 ?, 干什么?, 谢什么?;2026-07-28T12:08:54.550510
神;shen;2;false;精神;2026-07-28T11:13:39.936990
圣;shen;4;false;圣诞节;2026-07-28T11:13:38.889125
声;sheng;1;true;声音;2026-07-28T11:19:36.555197
生;sheng;1;true;先生, 出生, 医生, 卫生间, 学生, 学生中, 我爱生气, 生日, 生气, 生活, 生病, 过(生日);2026-07-28T12:08:54.554789
省;sheng;3;false;省;2026-07-28T11:13:39.845615
胜;sheng;4;false;战胜;2026-07-28T11:13:39.355355
匙;shi;;true;钥匙;2026-07-28T11:19:36.779422
失;shi;1;true;失去, 失望;2026-07-28T11:19:36.561529
师;shi;1;true;IT工程师, 老师;2026-07-28T12:08:54.391846
十;shi;2;true;十;2026-07-28T12:11:35.975529
实;shi;2;true;充实, 其实。。。, 实习;2026-07-28T12:08:54.457655
时;shi;2;true;A 的时候, B, 不常常但是有时候, 什么时候, 什么时间 / 几点？, 到时候, 及时, 多长时间, 小时, 平时, 时候, 时间, 有时候, 比利时, 老时间老地方;2026-07-28T12:08:54.420641
石;shi;2;false;岩石, 攀石;2026-07-28T11:13:39.444742
识;shi;2;true;认识;2026-07-28T11:36:38.215127
食;shi;2;true;素食, 食品, 食物;2026-07-28T11:19:36.795373
使;shi;3;true;即使;2026-07-28T11:19:36.504441
史;shi;3;true;历史;2026-07-28T11:19:36.505667
始;shi;3;true;开始;2026-07-28T11:19:36.594706
世;shi;4;true;世界;2026-07-28T11:19:36.421453
事;shi;4;true;事, 事情, 以后的事, 同事, 故事, 这件事和我有关系;2026-07-28T11:19:36.438682
士;shi;4;false;巴士, 瑞士;2026-07-28T11:13:39.782030
室;shi;4;true;办公室, 卧室, 室友, 我又是室友又是房东, 教室, 浴室;2026-07-28T11:19:36.497191
市;shi;4;true;城市, 市中心, 超市;2026-07-28T11:19:36.552999
是;shi;4;true;不常常但是有时候, 于是, 但是, 你们是什么关系 ?, 你是说..., 总是, 我又是室友又是房东, 还是, 这是一本有意思的书, 这是第一次来中国;2026-07-28T12:08:54.445183
柿;shi;4;false;西红柿;2026-07-28T11:13:40.118602
示;shi;4;false;表示;2026-07-28T11:13:40.103830
视;shi;4;true;电视, 电视剧, 视频;2026-07-28T11:19:36.684832
试;shi;4;true;口试, 笔试, 考试, 试, 面试;2026-07-28T11:19:36.723331
收;shou;1;true;收（礼物）;2026-07-28T12:08:54.517933
手;shou;3;true;二手, 做手术, 手机, 手表, 洗手间;2026-07-28T11:19:36.614103
瘦;shou;4;true;瘦;2026-07-28T11:19:36.687753
书;shu;1;true;书, 书包, 图书馆, 这是一本有意思的书;2026-07-28T11:19:36.435620
舒;shu;1;true;舒服;2026-07-28T11:19:36.732571
蔬;shu;1;false;蔬菜;2026-07-28T11:13:40.078890
输;shu;1;false;输;2026-07-28T11:13:40.210520
鼠;shu;1;false;老鼠;2026-07-28T11:13:40.005829
薯;shu;3;false;薯条;2026-07-28T11:13:40.081018
数;shu;4;true;数学;2026-07-28T11:19:36.629921
术;shu;4;false;做手术;2026-07-28T11:13:38.552734
束;shu;4;true;结束;2026-07-28T11:19:36.715536
树;shu;4;true;树;2026-07-28T11:19:36.645976
刷;shua;1;true;刷卡, 刷牙;2026-07-28T11:19:36.493649
双;shuang;1;false;双人床;2026-07-28T12:08:54.464691
水;shui;3;true;掉进水里, 水, 水平, 水果, 水饺, 潜水;2026-07-28T11:19:36.657343
睡;shui;4;true;睡觉;2026-07-28T11:19:36.693408
顺;shun;4;true;一路顺风, 顺利, 顺顺利利;2026-07-28T11:19:36.792902
说;shuo;1;true;X 用中文怎么说？, 一般来说, 你到家就跟我说, 你可以再说一遍吗, 你可以说慢一点吗, 你是说..., 你越说中文越容易进步, 听说, 怎么说。。。, 我说他, 胡说八道, 说, 说话, 请再说一遍;2026-07-28T12:08:54.487144
思;si;;true;不好意思, 你好意思？, 意思, 我没有别的意思, 有意思, 这是一本有意思的书;2026-07-28T12:08:54.437807
斯;si;;false;阿尔卑斯山;2026-07-28T11:13:40.332421
司;si;1;true;公司, 分公司, 司机, 总公司;2026-07-28T11:19:36.476063
死;si;3;true;死, 笑死;2026-07-28T11:19:36.703535
四;si;4;true;四, 地铁四号线, 零下四度;2026-07-28T11:19:36.540738
松;song;1;true;轻松;2026-07-28T11:19:36.768730
送;song;4;true;送, 送一个人;2026-07-28T11:19:36.774550
嗽;sou;4;false;咳嗽;2026-07-28T11:13:38.831633
素;su;4;false;素食;2026-07-28T11:13:39.941991
诉;su;4;true;告诉;2026-07-28T11:19:36.525492
速;su;4;false;高速公路;2026-07-28T11:13:40.416902
酸;suan;1;false;酸;2026-07-28T11:13:40.297354
算;suan;4;true;打算, 算, 算了;2026-07-28T11:19:36.617618
虽;sui;1;true;虽然;2026-07-28T11:19:36.748744
随;sui;2;true;随便;2026-07-28T11:19:36.786709
岁;sui;4;true;岁;2026-07-28T11:19:36.582351
所;suo;3;true;厕所, 所以, 所有。。。;2026-07-28T12:08:54.514243
他;ta;1;true;他和我没关系, 他没有我快, 其他人, 吉他, 我和他跑得一样快, 我说他, 我跟他们不见面了;2026-07-28T11:19:36.449597
她;ta;1;true;她;2026-07-28T11:19:36.564280
它;ta;1;true;它;2026-07-28T11:19:36.570376
太;tai;4;true;太, 太阳;2026-07-28T11:19:36.560901
泰;tai;4;false;泰国;2026-07-28T11:13:39.674828
滩;tan;1;false;沙滩;2026-07-28T11:13:39.661437
弹;tan;2;false;弹;2026-07-28T11:13:39.165720
糖;tang;;false;糖;2026-07-28T11:13:39.938640
汤;tang;1;false;汤;2026-07-28T11:13:39.656395
堂;tang;2;false;堂姐;2026-07-28T11:13:38.916298
烫;tang;4;true;烫;2026-07-28T11:19:36.672856
萄;tao;;false;葡萄;2026-07-28T11:13:40.075072
讨;tao;3;true;讨厌, 讨论;2026-07-28T11:19:36.757008
套;tao;4;false;安全套;2026-07-28T11:13:39.021487
特;te;4;true;特别;2026-07-28T11:19:36.677670
疼;teng;2;true;疼痛;2026-07-28T11:19:36.686741
梯;ti;1;true;楼梯, 电梯;2026-07-28T11:19:36.683804
踢;ti;1;false;踢足球;2026-07-28T11:13:40.199086
题;ti;2;true;问题;2026-07-28T11:19:36.784780
体;ti;3;true;体恤衫, 体育, 简体字, 繁体字;2026-07-28T11:19:36.459782
天;tian;;true;一天天, 今天, 冬天, 前天, 后天, 夏天, 天气, 天高了, 天黑了, 当天，我很忙, 我今天工作了一整天, 明天, 春天, 昨天, 晴天, 秋天, 聊天, 阴天;2026-07-28T12:08:54.481308
甜;tian;2;true;甜, 甜点;2026-07-28T11:19:36.681232
条;tiao;2;true;条, 苗条, 薯条;2026-07-28T11:19:36.792428
调;tiao;2;false;空调;2026-07-28T11:13:39.895049
跳;tiao;4;false;跳舞;2026-07-28T11:13:40.196812
铁;tie;3;true;地铁, 地铁四号线, 高铁;2026-07-28T11:19:36.548494
厅;ting;;true;大厅, 客厅;2026-07-28T11:19:36.573282
听;ting;1;true;听, 听力, 听见, 听说, 我听不清;2026-07-28T11:19:36.524013
停;ting;2;false;停;2026-07-28T11:13:38.558968
通;tong;1;true;普通话, 通常;2026-07-28T11:19:36.775967
同;tong;2;true;共同, 同事, 我同意;2026-07-28T11:19:36.521023
痛;tong;4;true;疼痛, 痛;2026-07-28T11:19:36.687213
头;tou;2;true;头发;2026-07-28T11:19:36.562083
突;tu;1;true;突然;2026-07-28T11:19:36.701784
图;tu;2;true;图, 图书馆, 地图;2026-07-28T11:19:36.545201
徒;tu;2;true;徒步;2026-07-28T11:19:36.598455
土;tu;3;false;土豆;2026-07-28T11:13:38.886522
兔;tu;4;false;兔子;2026-07-28T11:13:38.580722
团;tuan;2;true;团队, 马戏团;2026-07-28T11:19:36.543099
推;tui;1;true;拉 / 推, 推荐;2026-07-28T12:08:54.516050
腿;tui;3;true;腿;2026-07-28T11:19:36.729985
退;tui;4;false;退步;2026-07-28T11:13:40.269570
袜;wa;4;true;袜子;2026-07-28T11:19:36.753575
外;wai;4;true;另外, 外向, 外面, 点外卖, 老外, 除了。。。以外。。。;2026-07-28T12:08:54.569995
完;wan;2;true;写完作业了, 完全, 我把苹果吃完了;2026-07-28T11:19:36.571747
玩;wan;2;true;开玩笑, 来玩, 玩, 玩游戏;2026-07-28T11:19:36.680233
晚;wan;3;true;晚上;2026-07-28T11:36:38.214221
碗;wan;3;true;洗碗机, 碗被我洗了;2026-07-28T11:19:36.696522
万;wan;4;true;万, 万里无云;2026-07-28T11:19:36.415000
王;wang;2;false;王老吉;2026-07-28T11:13:39.769133
往;wang;3;false;往返;2026-07-28T11:13:39.172089
网;wang;3;true;打网球, 网上, 网络;2026-07-28T11:19:36.718361
忘;wang;4;true;忘;2026-07-28T11:19:36.600926
望;wang;4;true;失望, 希望;2026-07-28T11:19:36.585653
